CONFIGURATION;DAY;EVENT;LOCAL_OF_INFECTION;INFECTOR;INFECTOR_AGE;INFECTOR_ADDRESS_HOUSE;INFECTOR_ADDRESS_POSITION;INFECTED;INFECTED_AGE;INFECTED_ADDRESS_HOUSE;INFECTED_ADDRESS_POSITION;STEP
full-config;37;infected;transportation;43078;24;245;5;35503;27;315;6;4
full-config;37;infected;transportation;43078;24;245;5;28094;22;342;1;4
full-config;37;cured;-;24350;10;276;1;0;0;0;0;0
full-config;37;infected;home;11366;9;316;1;11367;1;316;2;5
full-config;37;infected;school;11366;9;316;1;7364;9;372;1;5
full-config;37;infected;school;36426;20;383;1;40184;16;351;1;5
full-config;37;infected;home;2694;17;439;1;2695;18;439;2;5
full-config;37;infected;school;2694;17;439;1;15156;17;643;3;5
full-config;37;infected;school;2694;17;439;1;3140;18;557;1;5
full-config;37;infected;school;2694;17;439;1;11265;17;696;2;5
full-config;37;infected;school;2694;17;439;1;5036;22;642;1;5
full-config;37;infected;home;15581;18;442;2;15582;3;442;3;5
full-config;37;infected;school;11248;16;479;1;5622;20;366;1;5
full-config;37;infected;school;11248;16;479;1;25463;13;449;2;5
full-config;37;infected;home;25067;50;1272;2;25068;69;1272;3;5
full-config;37;infected;home;25067;50;1272;2;25069;44;1272;4;5
full-config;37;infected;work;25067;50;1272;2;1635;60;3923;1;5
